equipment_id,recorded_at,severity,message,resolved
5,2026-05-01 05:00:40.200,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.300,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.400,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.500,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.600,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.700,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.800,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:40.900,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:41.000,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:41.100,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:42.700,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
5,2026-05-01 05:00:42.900,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as UNWORN.,0
6,2026-05-01 06:00:06.500,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:06.600,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:06.700,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:06.800,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:06.900,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:07.000,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:07.100,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:07.400,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:08.400,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:52.700,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:52.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:52.900,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:53.000,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:55.900,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:00:56.000,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:06.400,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:06.500,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:06.600,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:06.700,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.200,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.300,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.600,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.700,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:32.900,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:33.000,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:33.100,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.200,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.300,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.600,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.700,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:35.900,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:36.000,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:36.100,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:41.100,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:41.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.300,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.600,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.700,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.800,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:45.900,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:46.000,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:01:46.100,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:02:06.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:02:06.600,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:02:06.700,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
6,2026-05-01 06:02:06.800,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:02.000,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:02.500,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:05.000,high,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:05.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:05.200,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:05.300,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:05.400,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:05.500,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:06.500,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.000,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.200,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.300,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.400,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.500,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.600,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:07.700,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:10.000,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:10.700,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:10.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.000,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.300,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.400,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.500,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:11.600,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:13.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:13.200,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:13.900,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.300,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.400,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.700,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.800,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:14.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:15.000,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:15.100,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:15.800,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:15.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.200,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.300,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.400,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.500,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.600,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.700,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.800,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:16.900,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:18.200,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:18.400,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:18.800,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:18.900,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:19.000,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:20.300,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:20.400,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:20.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:20.700,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:20.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:20.900,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:21.100,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:22.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:22.400,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:22.700,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:22.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:22.900,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:23.100,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:23.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:23.500,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:23.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:24.200,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:24.600,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:24.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:25.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:25.700,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:27.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:28.100,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:28.200,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:29.500,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:29.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:29.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:30.300,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:32.600,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:32.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:32.800,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:32.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:33.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:33.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:33.700,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:36.800,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:36.900,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.000,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.100,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.200,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.300,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.600,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:37.700,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:38.100,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:38.300,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:38.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:38.600,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:39.700,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:40.600,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:40.800,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:41.200,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:41.400,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:41.500,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:41.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:41.900,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.000,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.100,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.200,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.300,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.400,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.500,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.600,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.700,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:42.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:43.100,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:43.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:43.900,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:44.800,high,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:45.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:45.500,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:45.800,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:46.200,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:46.500,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:46.800,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:47.100,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:49.300,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:49.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:49.500,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:51.600,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:51.800,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:51.900,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:53.400,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:53.500,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:53.600,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:54.100,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:54.200,low,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
7,2026-05-01 07:00:55.400,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:00.100,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:00.200,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:00.600,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
8,2026-05-01 08:00:00.800,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
